,store_id,region,type_of_business,amount,Date
2017-08-23,1763,부산 해운대구,체력단련시설 운영업,448571.4285714285,2017-08-23
2017-09-06,1763,부산 해운대구,체력단련시설 운영업,201142.8571428571,2017-09-06
2017-09-20,1763,부산 해운대구,체력단련시설 운영업,134285.71428571426,2017-09-20
2017-10-04,1763,부산 해운대구,체력단련시설 운영업,408142.857142857,2017-10-04
2017-10-18,1763,부산 해운대구,체력단련시설 운영업,245428.57142857142,2017-10-18
2017-11-01,1763,부산 해운대구,체력단련시설 운영업,473571.4285714285,2017-11-01
2017-11-15,1763,부산 해운대구,체력단련시설 운영업,129999.99999999999,2017-11-15
2017-11-29,1763,부산 해운대구,체력단련시설 운영업,480000.0,2017-11-29
2017-12-13,1763,부산 해운대구,체력단련시설 운영업,71428.57142857142,2017-12-13
2017-12-27,1763,부산 해운대구,체력단련시설 운영업,466285.7142857143,2017-12-27
2018-01-10,1763,부산 해운대구,체력단련시설 운영업,160857.14285714284,2018-01-10
2018-01-24,1763,부산 해운대구,체력단련시설 운영업,517428.5714285714,2018-01-24
2018-02-07,1763,부산 해운대구,체력단련시설 운영업,87142.85714285713,2018-02-07
2018-02-21,1763,부산 해운대구,체력단련시설 운영업,572857.1428571428,2018-02-21
2018-03-07,1763,부산 해운대구,체력단련시설 운영업,168571.42857142855,2018-03-07
2018-03-21,1763,부산 해운대구,체력단련시설 운영업,531428.5714285714,2018-03-21
2018-04-04,1763,부산 해운대구,체력단련시설 운영업,221428.57142857145,2018-04-04
2018-04-18,1763,부산 해운대구,체력단련시설 운영업,518285.7142857142,2018-04-18
2018-05-02,1763,부산 해운대구,체력단련시설 운영업,391142.85714285716,2018-05-02
2018-05-16,1763,부산 해운대구,체력단련시설 운영업,97142.85714285714,2018-05-16
2018-05-30,1763,부산 해운대구,체력단련시설 운영업,745857.1428571428,2018-05-30
2018-06-13,1763,부산 해운대구,체력단련시설 운영업,272857.14285714284,2018-06-13
2018-06-27,1763,부산 해운대구,체력단련시설 운영업,658428.5714285714,2018-06-27
2018-07-11,1763,부산 해운대구,체력단련시설 운영업,102714.28571428571,2018-07-11
2018-07-25,1763,부산 해운대구,체력단련시설 운영업,566000.0,2018-07-25
2018-08-08,1763,부산 해운대구,체력단련시설 운영업,364000.0,2018-08-08
2018-08-22,1763,부산 해운대구,체력단련시설 운영업,693571.4285714285,2018-08-22
2018-09-05,1763,부산 해운대구,체력단련시설 운영업,422571.4285714285,2018-09-05
2018-09-19,1763,부산 해운대구,체력단련시설 운영업,585714.2857142857,2018-09-19
2018-10-03,1763,부산 해운대구,체력단련시설 운영업,415857.1428571429,2018-10-03
2018-10-17,1763,부산 해운대구,체력단련시설 운영업,191428.57142857142,2018-10-17
2018-10-31,1763,부산 해운대구,체력단련시설 운영업,821428.5714285716,2018-10-31
2018-11-14,1763,부산 해운대구,체력단련시설 운영업,20000.0,2018-11-14
2018-11-28,1763,부산 해운대구,체력단련시설 운영업,972142.8571428569,2018-11-28
2018-12-12,1763,부산 해운대구,체력단련시설 운영업,81428.57142857142,2018-12-12
2018-12-26,1763,부산 해운대구,체력단련시설 운영업,665714.2857142854,2018-12-26
2019-01-09,1763,부산 해운대구,체력단련시설 운영업,429142.8571428571,2019-01-09
2019-01-23,1763,부산 해운대구,체력단련시설 운영업,294000.0,2019-01-23
2019-02-06,1763,부산 해운대구,체력단련시설 운영업,734714.2857142856,2019-02-06
2019-02-20,1763,부산 해운대구,체력단련시설 운영업,160000.0,2019-02-20
2016-07-29,1765,충남 아산시,수산물 가공식품 도매업,1665221.4285714284,2016-07-29
2016-08-12,1765,충남 아산시,수산물 가공식품 도매업,2028642.8571428568,2016-08-12
2016-08-26,1765,충남 아산시,수산물 가공식품 도매업,2063714.285714285,2016-08-26
2016-09-09,1765,충남 아산시,수산물 가공식품 도매업,1484571.4285714289,2016-09-09
2016-09-23,1765,충남 아산시,수산물 가공식품 도매업,1352857.1428571427,2016-09-23
2016-10-07,1765,충남 아산시,수산물 가공식품 도매업,955142.8571428573,2016-10-07
2016-10-21,1765,충남 아산시,수산물 가공식품 도매업,1097000.0,2016-10-21
2016-11-04,1765,충남 아산시,수산물 가공식품 도매업,1179357.1428571425,2016-11-04
2016-11-18,1765,충남 아산시,수산물 가공식품 도매업,1099857.142857143,2016-11-18
2016-12-02,1765,충남 아산시,수산물 가공식품 도매업,1070857.142857143,2016-12-02
2016-12-16,1765,충남 아산시,수산물 가공식품 도매업,1676714.2857142857,2016-12-16
2016-12-30,1765,충남 아산시,수산물 가공식품 도매업,1135285.7142857146,2016-12-30
2017-01-13,1765,충남 아산시,수산물 가공식품 도매업,1334428.5714285716,2017-01-13
2017-01-27,1765,충남 아산시,수산물 가공식품 도매업,875285.7142857143,2017-01-27
2017-02-10,1765,충남 아산시,수산물 가공식품 도매업,1139000.0000000002,2017-02-10
2017-02-24,1765,충남 아산시,수산물 가공식품 도매업,1048571.4285714286,2017-02-24
2017-03-10,1765,충남 아산시,수산물 가공식품 도매업,1190857.1428571427,2017-03-10
2017-03-24,1765,충남 아산시,수산물 가공식품 도매업,1105428.5714285714,2017-03-24
2017-04-07,1765,충남 아산시,수산물 가공식품 도매업,1062714.285714286,2017-04-07
2017-04-21,1765,충남 아산시,수산물 가공식품 도매업,1006428.5714285712,2017-04-21
2017-05-05,1765,충남 아산시,수산물 가공식품 도매업,1629571.4285714286,2017-05-05
2017-05-19,1765,충남 아산시,수산물 가공식품 도매업,1112285.7142857146,2017-05-19
2017-06-02,1765,충남 아산시,수산물 가공식품 도매업,1264428.5714285714,2017-06-02
2017-06-16,1765,충남 아산시,수산물 가공식품 도매업,1157142.8571428573,2017-06-16
2017-06-30,1765,충남 아산시,수산물 가공식품 도매업,1989714.2857142857,2017-06-30
2017-07-14,1765,충남 아산시,수산물 가공식품 도매업,2484428.5714285714,2017-07-14
2017-07-28,1765,충남 아산시,수산물 가공식품 도매업,2005714.2857142857,2017-07-28
2017-08-11,1765,충남 아산시,수산물 가공식품 도매업,1945000.0000000005,2017-08-11
2017-08-25,1765,충남 아산시,수산물 가공식품 도매업,2200785.7142857146,2017-08-25
2017-09-08,1765,충남 아산시,수산물 가공식품 도매업,1478000.0000000002,2017-09-08
2017-09-22,1765,충남 아산시,수산물 가공식품 도매업,1351857.1428571432,2017-09-22
2017-10-06,1765,충남 아산시,수산물 가공식품 도매업,1515857.1428571432,2017-10-06
2017-10-20,1765,충남 아산시,수산물 가공식품 도매업,1261800.0000000002,2017-10-20
2017-11-03,1765,충남 아산시,수산물 가공식품 도매업,1100714.2857142857,2017-11-03
2017-11-17,1765,충남 아산시,수산물 가공식품 도매업,1080714.2857142857,2017-11-17
2017-12-01,1765,충남 아산시,수산물 가공식품 도매업,770857.1428571428,2017-12-01
2017-12-15,1765,충남 아산시,수산물 가공식품 도매업,1167285.7142857146,2017-12-15
2017-12-29,1765,충남 아산시,수산물 가공식품 도매업,957571.4285714285,2017-12-29
2018-01-12,1765,충남 아산시,수산물 가공식품 도매업,1588428.5714285716,2018-01-12
2018-01-26,1765,충남 아산시,수산물 가공식품 도매업,657571.4285714284,2018-01-26
2018-02-09,1765,충남 아산시,수산물 가공식품 도매업,1318571.4285714284,2018-02-09
2018-02-23,1765,충남 아산시,수산물 가공식품 도매업,1447714.2857142857,2018-02-23
2018-03-09,1765,충남 아산시,수산물 가공식품 도매업,1089285.714285714,2018-03-09
2018-03-23,1765,충남 아산시,수산물 가공식품 도매업,1129428.5714285716,2018-03-23
2018-04-06,1765,충남 아산시,수산물 가공식품 도매업,1154714.2857142857,2018-04-06
2018-04-20,1765,충남 아산시,수산물 가공식품 도매업,1369428.5714285716,2018-04-20
2018-05-04,1765,충남 아산시,수산물 가공식품 도매업,1696571.4285714286,2018-05-04
2018-05-18,1765,충남 아산시,수산물 가공식품 도매업,957714.2857142856,2018-05-18
2018-06-01,1765,충남 아산시,수산물 가공식품 도매업,1259428.5714285711,2018-06-01
2018-06-15,1765,충남 아산시,수산물 가공식품 도매업,1374000.0,2018-06-15
2018-06-29,1765,충남 아산시,수산물 가공식품 도매업,819857.1428571428,2018-06-29
2018-07-13,1765,충남 아산시,수산물 가공식품 도매업,1313571.4285714289,2018-07-13
2018-07-27,1765,충남 아산시,수산물 가공식품 도매업,1040142.8571428572,2018-07-27
2018-08-10,1765,충남 아산시,수산물 가공식품 도매업,1209285.7142857139,2018-08-10
2018-08-24,1765,충남 아산시,수산물 가공식품 도매업,917000.0,2018-08-24
2018-09-07,1765,충남 아산시,수산물 가공식품 도매업,1677428.5714285716,2018-09-07
2018-09-21,1765,충남 아산시,수산물 가공식품 도매업,1049285.7142857143,2018-09-21
2018-10-05,1765,충남 아산시,수산물 가공식품 도매업,993857.1428571428,2018-10-05
2018-10-19,1765,충남 아산시,수산물 가공식품 도매업,943428.5714285715,2018-10-19
2018-11-02,1765,충남 아산시,수산물 가공식품 도매업,851714.2857142857,2018-11-02
2018-11-16,1765,충남 아산시,수산물 가공식품 도매업,900000.0,2018-11-16
2018-11-30,1765,충남 아산시,수산물 가공식품 도매업,867357.142857143,2018-11-30
2018-12-14,1765,충남 아산시,수산물 가공식품 도매업,1393428.5714285714,2018-12-14
2018-12-28,1765,충남 아산시,수산물 가공식품 도매업,768714.2857142858,2018-12-28
2019-01-11,1765,충남 아산시,수산물 가공식품 도매업,2708285.7142857146,2019-01-11
2019-01-25,1765,충남 아산시,수산물 가공식품 도매업,1086571.4285714284,2019-01-25
2019-02-08,1765,충남 아산시,수산물 가공식품 도매업,882714.2857142857,2019-02-08
2019-02-22,1765,충남 아산시,수산물 가공식품 도매업,935142.8571428573,2019-02-22
2016-06-01,1766,서울 중구,의복 소매업,433857.1428571429,2016-06-01
2016-06-15,1766,서울 중구,의복 소매업,1170285.7142857146,2016-06-15
2016-06-29,1766,서울 중구,의복 소매업,176857.14285714287,2016-06-29
2016-07-13,1766,서울 중구,의복 소매업,586142.8571428572,2016-07-13
2016-07-27,1766,서울 중구,의복 소매업,426999.99999999994,2016-07-27
2016-08-10,1766,서울 중구,의복 소매업,32714.285714285717,2016-08-10
2016-08-24,1766,서울 중구,의복 소매업,1572785.7142857143,2016-08-24
2016-09-07,1766,서울 중구,의복 소매업,214714.28571428568,2016-09-07
2016-09-21,1766,서울 중구,의복 소매업,118242.85714285714,2016-09-21
2016-10-05,1766,서울 중구,의복 소매업,515857.14285714296,2016-10-05
2016-10-19,1766,서울 중구,의복 소매업,272871.4285714286,2016-10-19
2016-11-02,1766,서울 중구,의복 소매업,242200.0,2016-11-02
2016-11-16,1766,서울 중구,의복 소매업,151428.57142857142,2016-11-16
2016-11-30,1766,서울 중구,의복 소매업,418000.0,2016-11-30
2016-12-14,1766,서울 중구,의복 소매업,454428.57142857136,2016-12-14
2016-12-28,1766,서울 중구,의복 소매업,399285.7142857143,2016-12-28
2017-01-11,1766,서울 중구,의복 소매업,437000.00000000006,2017-01-11
2017-01-25,1766,서울 중구,의복 소매업,315714.2857142857,2017-01-25
2017-02-08,1766,서울 중구,의복 소매업,582714.2857142857,2017-02-08
2017-02-22,1766,서울 중구,의복 소매업,444000.0,2017-02-22
2017-03-08,1766,서울 중구,의복 소매업,420715.4285714285,2017-03-08
2017-03-22,1766,서울 중구,의복 소매업,310000.0,2017-03-22
2017-04-05,1766,서울 중구,의복 소매업,589657.142857143,2017-04-05
2017-04-19,1766,서울 중구,의복 소매업,506571.4285714286,2017-04-19
2017-05-03,1766,서울 중구,의복 소매업,563714.2857142857,2017-05-03
2017-05-17,1766,서울 중구,의복 소매업,1311999.9999999998,2017-05-17
2017-05-31,1766,서울 중구,의복 소매업,582857.1428571428,2017-05-31
2017-06-14,1766,서울 중구,의복 소매업,687714.2857142856,2017-06-14
2017-06-28,1766,서울 중구,의복 소매업,557428.5714285715,2017-06-28
2017-07-12,1766,서울 중구,의복 소매업,836572.5714285714,2017-07-12
2017-07-26,1766,서울 중구,의복 소매업,613428.5714285715,2017-07-26
2017-08-09,1766,서울 중구,의복 소매업,905142.8571428572,2017-08-09
2017-08-23,1766,서울 중구,의복 소매업,402142.85714285716,2017-08-23
2017-09-06,1766,서울 중구,의복 소매업,540142.8571428572,2017-09-06
2017-09-20,1766,서울 중구,의복 소매업,1012142.8571428572,2017-09-20
2017-10-04,1766,서울 중구,의복 소매업,501714.28571428574,2017-10-04
2017-10-18,1766,서울 중구,의복 소매업,730571.4285714286,2017-10-18
2017-11-01,1766,서울 중구,의복 소매업,364142.8571428572,2017-11-01
2017-11-15,1766,서울 중구,의복 소매업,603857.142857143,2017-11-15
2017-11-29,1766,서울 중구,의복 소매업,469285.71428571426,2017-11-29
2017-12-13,1766,서울 중구,의복 소매업,156285.7142857143,2017-12-13
2017-12-27,1766,서울 중구,의복 소매업,321857.14285714284,2017-12-27
2018-01-10,1766,서울 중구,의복 소매업,192000.00000000003,2018-01-10
2018-01-24,1766,서울 중구,의복 소매업,221857.14285714284,2018-01-24
2018-02-07,1766,서울 중구,의복 소매업,328571.4285714285,2018-02-07
2018-02-21,1766,서울 중구,의복 소매업,241000.00000000006,2018-02-21
2018-03-07,1766,서울 중구,의복 소매업,699000.0,2018-03-07
2018-03-21,1766,서울 중구,의복 소매업,656714.2857142857,2018-03-21
2018-04-04,1766,서울 중구,의복 소매업,420428.57142857136,2018-04-04
2018-04-18,1766,서울 중구,의복 소매업,574000.0,2018-04-18
2018-05-02,1766,서울 중구,의복 소매업,551571.4285714285,2018-05-02
2018-05-16,1766,서울 중구,의복 소매업,1101000.0,2018-05-16
2018-05-30,1766,서울 중구,의복 소매업,788428.5714285715,2018-05-30
2018-06-13,1766,서울 중구,의복 소매업,863714.2857142857,2018-06-13
2018-06-27,1766,서울 중구,의복 소매업,907714.2857142857,2018-06-27
2018-07-11,1766,서울 중구,의복 소매업,606714.2857142857,2018-07-11
2018-07-25,1766,서울 중구,의복 소매업,611142.8571428569,2018-07-25
2018-08-08,1766,서울 중구,의복 소매업,377571.4285714285,2018-08-08
2018-08-22,1766,서울 중구,의복 소매업,324428.5714285714,2018-08-22
2018-09-05,1766,서울 중구,의복 소매업,384571.42857142864,2018-09-05
2018-09-19,1766,서울 중구,의복 소매업,625428.5714285715,2018-09-19
2018-10-03,1766,서울 중구,의복 소매업,686285.7142857143,2018-10-03
2018-10-17,1766,서울 중구,의복 소매업,593714.2857142858,2018-10-17
2018-10-31,1766,서울 중구,의복 소매업,704428.5714285715,2018-10-31
2018-11-14,1766,서울 중구,의복 소매업,1072857.142857143,2018-11-14
2018-11-28,1766,서울 중구,의복 소매업,740428.5714285714,2018-11-28
2018-12-12,1766,서울 중구,의복 소매업,665428.5714285714,2018-12-12
2018-12-26,1766,서울 중구,의복 소매업,349285.71428571426,2018-12-26
2019-01-09,1766,서울 중구,의복 소매업,1268142.8571428573,2019-01-09
2019-01-23,1766,서울 중구,의복 소매업,713428.5714285714,2019-01-23
2019-02-06,1766,서울 중구,의복 소매업,1076142.8571428573,2019-02-06
2019-02-20,1766,서울 중구,의복 소매업,1144428.5714285714,2019-02-20
2016-06-01,1768,울산 동구,안경 및 렌즈 소매업,648799.9999999998,2016-06-01
2016-06-15,1768,울산 동구,안경 및 렌즈 소매업,672514.2857142857,2016-06-15
2016-06-29,1768,울산 동구,안경 및 렌즈 소매업,731585.7142857142,2016-06-29
2016-07-13,1768,울산 동구,안경 및 렌즈 소매업,659114.2857142859,2016-07-13
2016-07-27,1768,울산 동구,안경 및 렌즈 소매업,837400.0000000001,2016-07-27
2016-08-10,1768,울산 동구,안경 및 렌즈 소매업,563600.0,2016-08-10
2016-08-24,1768,울산 동구,안경 및 렌즈 소매업,523999.99999999994,2016-08-24
2016-09-07,1768,울산 동구,안경 및 렌즈 소매업,558957.1428571427,2016-09-07
2016-09-21,1768,울산 동구,안경 및 렌즈 소매업,570685.7142857143,2016-09-21
2016-10-05,1768,울산 동구,안경 및 렌즈 소매업,506100.0,2016-10-05
2016-10-19,1768,울산 동구,안경 및 렌즈 소매업,536100.0,2016-10-19
2016-11-02,1768,울산 동구,안경 및 렌즈 소매업,395714.2857142857,2016-11-02
