,store_id,region,type_of_business,amount,Date
2018-06-15,1480,경기 평택시,한식 음식점업,127571.42857142857,2018-06-15
2018-07-13,1480,경기 평택시,한식 음식점업,739571.4285714285,2018-07-13
2018-08-10,1480,경기 평택시,한식 음식점업,1029857.1428571428,2018-08-10
2018-09-07,1480,경기 평택시,한식 음식점업,1003357.1428571428,2018-09-07
2018-10-05,1480,경기 평택시,한식 음식점업,1171785.7142857146,2018-10-05
2018-11-02,1480,경기 평택시,한식 음식점업,939928.5714285714,2018-11-02
2018-11-30,1480,경기 평택시,한식 음식점업,969428.5714285714,2018-11-30
2018-12-28,1480,경기 평택시,한식 음식점업,628357.142857143,2018-12-28
2019-01-25,1480,경기 평택시,한식 음식점업,647357.1428571428,2019-01-25
2019-02-22,1480,경기 평택시,한식 음식점업,133000.0,2019-02-22
2016-06-01,1483,충북 옥천군,전자상거래 소매업,1410142.8571428573,2016-06-01
2016-06-29,1483,충북 옥천군,전자상거래 소매업,895714.2857142854,2016-06-29
2016-07-27,1483,충북 옥천군,전자상거래 소매업,235428.5714285714,2016-07-27
2016-08-24,1483,충북 옥천군,전자상거래 소매업,1164857.1428571427,2016-08-24
2016-09-21,1483,충북 옥천군,전자상거래 소매업,1883714.285714286,2016-09-21
2016-10-19,1483,충북 옥천군,전자상거래 소매업,2115571.428571428,2016-10-19
2016-11-16,1483,충북 옥천군,전자상거래 소매업,2339571.4285714286,2016-11-16
2016-12-14,1483,충북 옥천군,전자상거래 소매업,2368142.857142857,2016-12-14
2017-01-11,1483,충북 옥천군,전자상거래 소매업,912000.0,2017-01-11
2017-02-08,1483,충북 옥천군,전자상거래 소매업,794000.0,2017-02-08
2017-03-08,1483,충북 옥천군,전자상거래 소매업,2329428.571428571,2017-03-08
2017-04-05,1483,충북 옥천군,전자상거래 소매업,2699857.1428571427,2017-04-05
2017-05-03,1483,충북 옥천군,전자상거래 소매업,2592285.714285715,2017-05-03
2017-05-31,1483,충북 옥천군,전자상거래 소매업,1845571.4285714286,2017-05-31
2017-06-28,1483,충북 옥천군,전자상거래 소매업,1963857.1428571432,2017-06-28
2017-07-26,1483,충북 옥천군,전자상거래 소매업,797428.5714285714,2017-07-26
2017-08-23,1483,충북 옥천군,전자상거래 소매업,2062285.7142857146,2017-08-23
2017-09-20,1483,충북 옥천군,전자상거래 소매업,1757571.4285714286,2017-09-20
2017-10-18,1483,충북 옥천군,전자상거래 소매업,2763285.7142857146,2017-10-18
2017-11-15,1483,충북 옥천군,전자상거래 소매업,2266285.7142857146,2017-11-15
2017-12-13,1483,충북 옥천군,전자상거래 소매업,1706142.857142857,2017-12-13
2018-01-10,1483,충북 옥천군,전자상거래 소매업,1170000.0,2018-01-10
2018-02-07,1483,충북 옥천군,전자상거래 소매업,1311571.4285714286,2018-02-07
2018-03-07,1483,충북 옥천군,전자상거래 소매업,2088428.5714285718,2018-03-07
2018-04-04,1483,충북 옥천군,전자상거래 소매업,1583571.4285714286,2018-04-04
2018-05-02,1483,충북 옥천군,전자상거래 소매업,2266428.571428572,2018-05-02
2018-05-30,1483,충북 옥천군,전자상거래 소매업,1853571.4285714284,2018-05-30
2018-06-27,1483,충북 옥천군,전자상거래 소매업,1691428.5714285714,2018-06-27
2018-07-25,1483,충북 옥천군,전자상거래 소매업,676285.7142857143,2018-07-25
2018-08-22,1483,충북 옥천군,전자상거래 소매업,1876142.8571428568,2018-08-22
2018-09-19,1483,충북 옥천군,전자상거래 소매업,1898428.5714285716,2018-09-19
2018-10-17,1483,충북 옥천군,전자상거래 소매업,3618428.5714285704,2018-10-17
2018-11-14,1483,충북 옥천군,전자상거래 소매업,3616142.857142857,2018-11-14
2018-12-12,1483,충북 옥천군,전자상거래 소매업,2180428.5714285714,2018-12-12
2019-01-09,1483,충북 옥천군,전자상거래 소매업,598571.4285714288,2019-01-09
2019-02-06,1483,충북 옥천군,전자상거래 소매업,1324000.0,2019-02-06
2016-11-16,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,2777571.428571428,2016-11-16
2016-12-14,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,2388714.285714286,2016-12-14
2017-01-11,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,2937857.1428571427,2017-01-11
2017-02-08,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,2612057.1428571423,2017-02-08
2017-03-08,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,2167928.571428571,2017-03-08
2017-04-05,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,2765714.2857142845,2017-04-05
2017-05-03,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,1592428.5714285711,2017-05-03
2017-05-31,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,1927500.0,2017-05-31
2017-06-28,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,1668228.5714285711,2017-06-28
2017-07-26,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,2067144.285714286,2017-07-26
2017-08-23,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,1242142.8571428573,2017-08-23
2017-09-20,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,1339000.0000000002,2017-09-20
2017-10-18,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,1342857.1428571427,2017-10-18
2017-11-15,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,1384714.2857142854,2017-11-15
2017-12-13,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,1617485.7142857143,2017-12-13
2018-01-10,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,1265285.7142857143,2018-01-10
2018-02-07,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,1140000.0,2018-02-07
2018-03-07,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,1659371.4285714284,2018-03-07
2018-04-04,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,945857.142857143,2018-04-04
2018-05-02,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,740142.8571428569,2018-05-02
2018-05-30,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,1296857.142857143,2018-05-30
2018-06-27,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,667228.5714285714,2018-06-27
2018-07-25,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,730000.0,2018-07-25
2018-08-22,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,820428.5714285715,2018-08-22
2018-09-19,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,908571.4285714286,2018-09-19
2018-10-17,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,252142.85714285716,2018-10-17
2018-11-14,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,700714.2857142857,2018-11-14
2018-12-12,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,660000.0000000001,2018-12-12
2019-01-09,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,248428.57142857142,2019-01-09
2019-02-06,1487,경기 양주시,인물사진 및 행사용 영상 촬영업,213571.42857142855,2019-02-06
2016-06-01,1490,경기 평택시,비알코올 음료점업,326357.1428571429,2016-06-01
2016-06-29,1490,경기 평택시,비알코올 음료점업,348214.28571428574,2016-06-29
2016-07-27,1490,경기 평택시,비알코올 음료점업,319857.14285714284,2016-07-27
2016-08-24,1490,경기 평택시,비알코올 음료점업,376914.28571428586,2016-08-24
2016-09-21,1490,경기 평택시,비알코올 음료점업,334785.71428571426,2016-09-21
2016-10-19,1490,경기 평택시,비알코올 음료점업,327828.5714285714,2016-10-19
2016-11-16,1490,경기 평택시,비알코올 음료점업,201614.28571428577,2016-11-16
2016-12-14,1490,경기 평택시,비알코올 음료점업,239885.71428571435,2016-12-14
2017-01-11,1490,경기 평택시,비알코올 음료점업,227457.14285714284,2017-01-11
2017-02-08,1490,경기 평택시,비알코올 음료점업,303928.5714285714,2017-02-08
2017-03-08,1490,경기 평택시,비알코올 음료점업,663600.0,2017-03-08
2017-04-05,1490,경기 평택시,비알코올 음료점업,291514.28571428574,2017-04-05
2017-05-03,1490,경기 평택시,비알코올 음료점업,301428.5714285715,2017-05-03
2017-05-31,1490,경기 평택시,비알코올 음료점업,308014.28571428574,2017-05-31
2017-06-28,1490,경기 평택시,비알코올 음료점업,366042.8571428571,2017-06-28
2017-07-26,1490,경기 평택시,비알코올 음료점업,221200.0,2017-07-26
2017-08-23,1490,경기 평택시,비알코올 음료점업,243185.71428571426,2017-08-23
2017-09-20,1490,경기 평택시,비알코올 음료점업,181157.14285714287,2017-09-20
2017-10-18,1490,경기 평택시,비알코올 음료점업,216728.5714285715,2017-10-18
2017-11-15,1490,경기 평택시,비알코올 음료점업,140971.4285714286,2017-11-15
2017-12-13,1490,경기 평택시,비알코올 음료점업,162342.8571428571,2017-12-13
2018-01-10,1490,경기 평택시,비알코올 음료점업,231514.28571428574,2018-01-10
2018-02-07,1490,경기 평택시,비알코올 음료점업,140771.42857142864,2018-02-07
2018-03-07,1490,경기 평택시,비알코올 음료점업,193699.99999999997,2018-03-07
2018-04-04,1490,경기 평택시,비알코올 음료점업,185628.57142857148,2018-04-04
2018-05-02,1490,경기 평택시,비알코올 음료점업,185814.28571428568,2018-05-02
2018-05-30,1490,경기 평택시,비알코올 음료점업,199471.42857142858,2018-05-30
2018-06-27,1490,경기 평택시,비알코올 음료점업,252785.7142857143,2018-06-27
2018-07-25,1490,경기 평택시,비알코올 음료점업,172128.57142857145,2018-07-25
2018-08-22,1490,경기 평택시,비알코올 음료점업,198971.42857142855,2018-08-22
2018-09-19,1490,경기 평택시,비알코올 음료점업,240971.42857142855,2018-09-19
2018-10-17,1490,경기 평택시,비알코올 음료점업,144714.2857142857,2018-10-17
2018-11-14,1490,경기 평택시,비알코올 음료점업,161485.71428571435,2018-11-14
2018-12-12,1490,경기 평택시,비알코올 음료점업,149128.57142857142,2018-12-12
2019-01-09,1490,경기 평택시,비알코올 음료점업,165157.14285714287,2019-01-09
2019-02-06,1490,경기 평택시,비알코올 음료점업,134500.0,2019-02-06
2016-06-01,1492,충북 음성군,유아용 의류 소매업,452428.5714285714,2016-06-01
2016-06-29,1492,충북 음성군,유아용 의류 소매업,325428.5714285715,2016-06-29
2016-07-27,1492,충북 음성군,유아용 의류 소매업,265714.2857142857,2016-07-27
2016-08-24,1492,충북 음성군,유아용 의류 소매업,454857.1428571429,2016-08-24
2016-09-21,1492,충북 음성군,유아용 의류 소매업,417142.8571428571,2016-09-21
2016-10-19,1492,충북 음성군,유아용 의류 소매업,525857.1428571428,2016-10-19
2016-11-16,1492,충북 음성군,유아용 의류 소매업,493714.2857142857,2016-11-16
2016-12-14,1492,충북 음성군,유아용 의류 소매업,283714.28571428574,2016-12-14
2017-01-11,1492,충북 음성군,유아용 의류 소매업,101857.14285714288,2017-01-11
2017-02-08,1492,충북 음성군,유아용 의류 소매업,41999.99999999999,2017-02-08
2017-03-08,1492,충북 음성군,유아용 의류 소매업,82642.85714285716,2017-03-08
2017-04-05,1492,충북 음성군,유아용 의류 소매업,178842.85714285713,2017-04-05
2017-05-03,1492,충북 음성군,유아용 의류 소매업,84142.85714285714,2017-05-03
2017-05-31,1492,충북 음성군,유아용 의류 소매업,127585.71428571426,2017-05-31
2017-06-28,1492,충북 음성군,유아용 의류 소매업,77914.28571428572,2017-06-28
2017-07-26,1492,충북 음성군,유아용 의류 소매업,28885.714285714286,2017-07-26
2017-08-23,1492,충북 음성군,유아용 의류 소매업,101071.42857142857,2017-08-23
2017-09-20,1492,충북 음성군,유아용 의류 소매업,86642.85714285713,2017-09-20
2017-10-18,1492,충북 음성군,유아용 의류 소매업,99071.42857142858,2017-10-18
2017-11-15,1492,충북 음성군,유아용 의류 소매업,81928.57142857145,2017-11-15
2017-12-13,1492,충북 음성군,유아용 의류 소매업,67000.0,2017-12-13
2018-01-10,1492,충북 음성군,유아용 의류 소매업,46400.0,2018-01-10
2018-02-07,1492,충북 음성군,유아용 의류 소매업,46228.57142857143,2018-02-07
2018-03-07,1492,충북 음성군,유아용 의류 소매업,70271.42857142858,2018-03-07
2018-04-04,1492,충북 음성군,유아용 의류 소매업,173757.1428571429,2018-04-04
2018-05-02,1492,충북 음성군,유아용 의류 소매업,182628.57142857142,2018-05-02
2018-05-30,1492,충북 음성군,유아용 의류 소매업,190014.2857142857,2018-05-30
2018-06-27,1492,충북 음성군,유아용 의류 소매업,135828.57142857142,2018-06-27
2018-07-25,1492,충북 음성군,유아용 의류 소매업,120528.57142857143,2018-07-25
2018-08-22,1492,충북 음성군,유아용 의류 소매업,163671.42857142858,2018-08-22
2018-09-19,1492,충북 음성군,유아용 의류 소매업,118385.71428571429,2018-09-19
2018-10-17,1492,충북 음성군,유아용 의류 소매업,193142.85714285716,2018-10-17
2018-11-14,1492,충북 음성군,유아용 의류 소매업,153385.71428571432,2018-11-14
2018-12-12,1492,충북 음성군,유아용 의류 소매업,113071.42857142858,2018-12-12
2019-01-09,1492,충북 음성군,유아용 의류 소매업,93400.0,2019-01-09
2019-02-06,1492,충북 음성군,유아용 의류 소매업,119142.85714285714,2019-02-06
2016-06-01,1499,경북 포항시,한식 음식점업,660428.5714285714,2016-06-01
2016-06-29,1499,경북 포항시,한식 음식점업,535714.2857142858,2016-06-29
2016-07-27,1499,경북 포항시,한식 음식점업,511142.8571428571,2016-07-27
2016-08-24,1499,경북 포항시,한식 음식점업,451285.71428571426,2016-08-24
2016-09-21,1499,경북 포항시,한식 음식점업,582142.8571428569,2016-09-21
2016-10-19,1499,경북 포항시,한식 음식점업,650428.5714285714,2016-10-19
2016-11-16,1499,경북 포항시,한식 음식점업,747857.1428571428,2016-11-16
2016-12-14,1499,경북 포항시,한식 음식점업,679857.1428571428,2016-12-14
2017-01-11,1499,경북 포항시,한식 음식점업,743857.1428571428,2017-01-11
2017-02-08,1499,경북 포항시,한식 음식점업,727857.142857143,2017-02-08
2017-03-08,1499,경북 포항시,한식 음식점업,669428.5714285714,2017-03-08
2017-04-05,1499,경북 포항시,한식 음식점업,626428.5714285715,2017-04-05
2017-05-03,1499,경북 포항시,한식 음식점업,670000.0,2017-05-03
2017-05-31,1499,경북 포항시,한식 음식점업,796142.8571428572,2017-05-31
2017-06-28,1499,경북 포항시,한식 음식점업,1005714.2857142857,2017-06-28
2017-07-26,1499,경북 포항시,한식 음식점업,851142.8571428573,2017-07-26
2017-08-23,1499,경북 포항시,한식 음식점업,873142.8571428569,2017-08-23
2017-09-20,1499,경북 포항시,한식 음식점업,588714.2857142858,2017-09-20
2017-10-18,1499,경북 포항시,한식 음식점업,641714.2857142858,2017-10-18
2017-11-15,1499,경북 포항시,한식 음식점업,700714.2857142858,2017-11-15
2017-12-13,1499,경북 포항시,한식 음식점업,854428.5714285714,2017-12-13
2018-01-10,1499,경북 포항시,한식 음식점업,784142.8571428572,2018-01-10
2018-02-07,1499,경북 포항시,한식 음식점업,771714.2857142856,2018-02-07
2018-03-07,1499,경북 포항시,한식 음식점업,597716.2857142856,2018-03-07
2018-04-04,1499,경북 포항시,한식 음식점업,524714.2857142858,2018-04-04
2018-05-02,1499,경북 포항시,한식 음식점업,636014.2857142858,2018-05-02
2018-05-30,1499,경북 포항시,한식 음식점업,1188142.857142857,2018-05-30
2018-06-27,1499,경북 포항시,한식 음식점업,459571.4285714285,2018-06-27
2018-07-25,1499,경북 포항시,한식 음식점업,942142.8571428572,2018-07-25
2018-08-22,1499,경북 포항시,한식 음식점업,401999.99999999994,2018-08-22
2018-09-19,1499,경북 포항시,한식 음식점업,426142.85714285716,2018-09-19
2018-10-17,1499,경북 포항시,한식 음식점업,405571.4285714285,2018-10-17
2018-11-14,1499,경북 포항시,한식 음식점업,668571.4285714285,2018-11-14
2018-12-12,1499,경북 포항시,한식 음식점업,912714.2857142859,2018-12-12
2019-01-09,1499,경북 포항시,한식 음식점업,999571.4285714284,2019-01-09
2019-02-06,1499,경북 포항시,한식 음식점업,1449571.4285714284,2019-02-06
2016-12-06,1500,전북 전주시,두발 미용업,239714.28571428568,2016-12-06
